paper_id,label,important_segment,important_segment_parsed_tree
10.1016/j.jesp.2013.05.014,0,"It is not a goodmark and you are surprised, as you have put a lot of work into it. 2) Superstition-related scenario You attend a party in a shared apartment that a fellow student of yours has invited you to. You get to know her roommates there; one of them has quite an unusual hobby. She is engaged with voodoo. She shows you her voodoo tools – dolls and needles – and explains to you how the corresponding practices are performed.","(ROOT  (S    (S      (NP (PRP It))      (VP (VBZ is) (RB not)        (NP (DT a) (NN goodmark))))    (CC and)    (S      (NP (PRP you))      (VP (VBP are)        (ADJP (JJ surprised))        (, ,)        (SBAR (IN as)          (S            (NP (PRP you))            (VP (VBP have)              (VP (VBN put)                (NP                  (NP (DT a) (NN lot))                  (PP (IN of)                    (NP (NN work))))                (PP (IN into)                  (NP (PRP it)))))))))    (. .)))"
10.1016/j.jesp.2011.12.005,0,"Schematic processing of such visual stimuli is, in our opinion, rather unlikely when participants are confronted with the visual stimuli prior to reading the case-related information or when the visual stimuli do not fit the narrative of the case, and could therefore not be expected. Whereas unexpected stimuli might affect participants' blame judgments to an equal degree, on a process level these cues should not be associated with schematic biases such as hypervigilance or ease of processing. Consequently, we assume that schematic processing is highly dependent on participants' expectations.","(ROOT  (S    (NP      (NP (JJ Schematic) (NN processing))      (PP (IN of)        (NP (JJ such) (JJ visual) (NNS stimuli))))    (VP (VBZ is) (, ,)      (PP (IN in)        (NP (PRP$ our) (NN opinion)))      (, ,)      (ADJP (RB rather) (JJ unlikely))      (SBAR        (SBAR          (WHADVP (WRB when))          (S            (NP (NNS participants))            (VP (VBP are)              (VP (VBN confronted)                (PP (IN with)                  (NP                    (NP (DT the) (JJ visual) (NNS stimuli))                    (PP (JJ prior) (IN to)                      (S                        (VP (VBG reading)                          (NP (DT the)                            (ADJP (NN case) (HYPH -) (VBN related))                            (NN information)))))))))))        (CC or)        (SBAR          (WHADVP (WRB when))          (S            (NP (DT the) (JJ visual) (NNS stimuli))            (VP              (VP (VBP do) (RB not)                (VP (VB fit)                  (NP                    (NP (DT the) (NN narrative))                    (PP (IN of)                      (NP (DT the) (NN case))))))              (, ,)              (CC and)              (VP (MD could)                (ADVP (RB therefore))                (RB not)                (VP (VB be)                  (VP (VBN expected)))))))))    (. .)))"
10.1016/j.jesp.2012.02.002,0,"Similarly, mental contrasting should not produce cognitive dissonance that is reduced by effort justification (i.e., facing obstacles is effortful and this effort needs to be justified by increasing one's commitment to realize the desired future). In line with this argument, mental contrasting is observed to foster goal pursuit when minor obstacles are considered (i.e., expectations of success are high), but to lower goal pursuit when major obstacles are considered (i.e., when expectations of success are low).","(ROOT  (S    (ADVP (RB Similarly))    (, ,)    (NP (JJ mental) (VBG contrasting))    (VP (MD should) (RB not)      (VP (VB produce)        (NP          (NP (JJ cognitive) (NN dissonance))          (SBAR            (WHNP (WDT that))            (S              (VP (VBZ is)                (VP (VBN reduced)                  (PP (IN by)                    (NP (NN effort) (NN justification)))                  (PRN (-LRB- -LRB-)                    (S                      (S                        (ADVP (FW i.e.))                        (, ,)                        (NP (VBG facing) (NNS obstacles))                        (VP (VBZ is)                          (ADJP (JJ effortful))))                      (CC and)                      (S                        (NP (DT this) (NN effort))                        (VP (VBZ needs)                          (S                            (VP (TO to)                              (VP (VB be)                                (VP (VBN justified)                                  (PP (IN by)                                    (S                                      (VP (VBG increasing)                                        (NP                                          (NP (PRP one) (POS 's))                                          (NN commitment)                                          (S                                            (VP (TO to)                                              (VP (VB realize)                                                (NP (DT the) (VBN desired) (NN future))))))))))))))))                    (-RRB- -RRB-)))))))))    (. .)))"
10.1016/j.jesp.2012.04.012,0,"It is also consistent with the finding that men are perceived to be deficient in agentic attributes when working in female‐dominated occupations and job contexts (Heilman & Wallen, 2010). Alternatively, the proportion of stereotyped individuals in a group (in this case women) might be an emergent property of the group itself, which may color the perceptions and experiences of its members.","(ROOT  (S    (NP (PRP It))    (VP (VBZ is)      (ADVP (RB also))      (ADJP (JJ consistent)        (PP (IN with)          (NP (DT the) (NN finding))))      (SBAR (IN that)        (S          (NP (NNS men))          (VP (VBP are)            (VP (VBN perceived)              (S                (VP (TO to)                  (VP (VB be)                    (ADJP (JJ deficient)                      (PP (IN in)                        (NP (JJ agentic) (NNS attributes))))                    (SBAR                      (WHADVP (WRB when))                      (S                        (VP (VBG working)                          (PP (IN in)                            (NP                              (NP (JJ female)                                (ADJP (SYM ‐) (VBN dominated))                                (NNS occupations))                              (CC and)                              (NP (NN job) (NNS contexts))))))))))              (PRN (-LRB- -LRB-)                (NP                  (NP (NNP Heilman)                    (CC &)                    (NNP Wallen))                  (, ,)                  (NP (CD 2010)))                (-RRB- -RRB-)))))))    (. .)))"
10.1016/j.jesp.2010.11.006,0,"Finally, Förster (2009; Experiments 8, 9) demonstrated that both power and regulatory focus map onto the differentiation processes induced by processing styles: low-power and prevention focus participants generated more dissimilarities than similarities, whereas high-power or promotion focus participants generated more similarities. Taken together, these findings suggest that prevention focus and low power narrow conceptual and perceptual scope, leading to a detailed and concrete processing. Empathic concern requires selfother differentiation and consists of ‘zooming in’ on concrete otheroriented feelings of warmth and compassion (i.e., feelings different from those of the other).","(ROOT  (S    (S      (ADVP (RB Finally))      (, ,)      (NP (NNP Förster)        (PRN (-LRB- -LRB-)          (NP (CD 2009))          (: ;)          (NP (NNS Experiments)            (NML (CD 8) (, ,) (CD 9)))          (-RRB- -RRB-)))      (VP (VBD demonstrated)        (SBAR (IN that)          (S            (NP              (NP (DT both) (NN power))              (CC and)              (NP                (NP (JJ regulatory) (NN focus) (NN map))                (PP (IN onto)                  (NP (DT the) (NN differentiation)))))            (VP (VBZ processes)              (VP (VBN induced)                (PP (IN by)                  (NP (NN processing) (NNS styles)))))))))    (: :)    (S      (NP        (NML          (NML (JJ low) (HYPH -) (NN power))          (CC and)          (NML (NN prevention)))        (NN focus) (NNS participants))      (VP (VBD generated)        (NP          (QP (RBR more))          (NNS dissimilarities))        (PP (IN than)          (NP (NNS similarities)))        (, ,)        (SBAR (IN whereas)          (S            (NP              (NML                (NML (JJ high) (HYPH -) (NN power))                (CC or)                (NML (NN promotion)))              (NN focus) (NNS participants))            (VP (VBD generated)              (NP                (QP (RBR more))                (NNS similarities)))))))    (. .)))"
10.1016/j.jesp.2011.05.010,1,"Moreover, studies examining the component parts of warmth judgments find that traits related to the morality component (e.g., honesty, sincerity, and trustworthiness) are dominant in forming global impressions of others relative to other components of warmth (such as sociability; Brambilla, Rusconi, Sacchi, & Cherubini, 2011). In short, social perception is at its root person perception, and person perception appears to place special weight on moral traits. From a functional perspective, it makes sense that people would show a concern for moral character.","(ROOT  (S    (ADVP (RB Moreover))    (, ,)    (NP      (NP (NNS studies))      (VP (VBG examining)        (NP          (NP (DT the) (NN component) (NNS parts))          (PP (IN of)            (NP (NN warmth) (NNS judgments))))))    (VP (VBP find)      (SBAR (IN that)        (S          (NP            (NP (NNS traits))            (VP (VBN related)              (PP (IN to)                (NP (DT the) (NN morality) (NN component)))              (PRN (-LRB- -LRB-)                (ADVP (FW e.g.))                (, ,)                (NP (NN honesty) (, ,) (NN sincerity) (, ,)                  (CC and)                  (NN trustworthiness))                (-RRB- -RRB-))))          (VP (VBP are)            (ADJP (JJ dominant)              (PP (IN in)                (S                  (VP (VBG forming)                    (NP                      (NP (JJ global) (NNS impressions))                      (PP (IN of)                        (NP                          (NP (NNS others))                          (ADVP (JJ relative)                            (PP (IN to)                              (NP                                (NP (JJ other) (NNS components))                                (PP (IN of)                                  (NP (NN warmth))))))                          (PRN (-LRB- -LRB-)                            (NP                              (NP (JJ such))                              (PP (IN as)                                (NP (NN sociability))))                            (: ;)                            (NP                              (NP (NNP Brambilla) (, ,) (NNP Rusconi) (, ,) (NNP Sacchi) (, ,))                              (CC &)                              (NP (NNP Cherubini)))                            (, ,)                            (NP (CD 2011))                            (-RRB- -RRB-)))))))))))))    (. .)))"
10.1016/j.jesp.2009.12.016,0,"Perhaps the most striking finding of the current work is that such a subtle cue—irises shifted only millimeters to the left or right—was enough to eliminate the otherwise robust and highly replicable CRE in memory. It is plausible that early categorization of a face gates the perceptual processes devoted to it, thereby resulting in direct-gaze facilitating an exclusive process of individuation for own-race faces. This finding is consistent with recent work on race perception (e.g., MacLin & MacLin, in press) suggesting that early racial categorization of faces influences not just the level of processing but the type of processing engaged.",(ROOT  (S    (ADVP (RB Perhaps))    (NP      (NP (DT the)        (ADJP (RBS most) (JJ striking))        (NN finding))      (PP (IN of)        (NP (DT the) (JJ current) (NN work))))    (VP (VBZ is)      (SBAR (IN that)        (S          (NP            (NP (PDT such) (DT a) (JJ subtle) (NN cue))            (: —)            (PRN              (S                (NP (NNS irises))                (VP (VBD shifted)                  (NP (RB only) (NNS millimeters))                  (PP (IN to)                    (NP (DT the)                      (ADJP (JJ left)                        (CC or)                        (JJ right)))))))            (: —))          (VP (VBD was)            (ADJP (JJ enough)              (S                (VP (TO to)                  (VP (VB eliminate)                    (NP (DT the)                      (ADJP                        (ADJP (RB otherwise) (JJ robust))                        (CC and)                        (ADJP (RB highly) (JJ replicable)))                      (NN CRE))                    (PP (IN in)                      (NP (NN memory)))))))))))    (. .)))
10.1016/j.jesp.2010.02.004,0,"Because norm-violations without a salient explanation create negative affect (McGraw, 1987), people in an explanatory vacuum should be highly motivated to interpret and justify their behavior (Stone & Cooper, 2001). Stapel and Koomen have found that when people are extramotivated to explain an ambiguous behavior, they will apply accessible information ‘‘more readily and more extensively” (2001, p. 916). We hypothesize that individuals in an explanatory vacuum are extramotivated to interpret their behavior, and will therefore use accessible goal information readily and extensively, settling for explanations that will merely suffice.","(ROOT  (S    (SBAR (IN Because)      (S        (NP          (NP (NN norm) (HYPH -) (NNS violations))          (PP (IN without)            (NP (DT a) (JJ salient) (NN explanation))))        (VP (VBP create)          (NP (JJ negative) (NN affect))          (PRN (-LRB- -LRB-)            (NP (NNP McGraw))            (, ,)            (NP (CD 1987))            (-RRB- -RRB-)))))    (, ,)    (NP      (NP (NNS people))      (PP (IN in)        (NP (DT an) (JJ explanatory) (NN vacuum))))    (VP (MD should)      (VP (VB be)        (ADJP (RB highly) (JJ motivated))        (S          (VP (TO to)            (VP (VB interpret)              (CC and)              (VB justify)              (NP (PRP$ their) (NN behavior)))))        (PRN (-LRB- -LRB-)          (NP            (NP (NNP Stone)              (CC &)              (NNP Cooper))            (, ,)            (NP (CD 2001)))          (-RRB- -RRB-))))    (. .)))"
10.1016/j.jesp.2009.02.006,0,"The third aspect which is crucial in studying the process of negotiations is behavior itself. Decisions of appropriateness (or schemas) drive norms and behavior (Messick, 1999). Different behaviors in the same situation might result because of different judgments about what is appropriate behavior. However, the existence of norms does not always mean that people also behave in accord with these norms (e.g. Harms & Skyrms, 2008). Allocators might only care about norms because of self-presentation effects, wanting others to think they have obeyed the norm in order to maximize their own outcome.",(ROOT  (S    (NP      (NP (DT The) (JJ third) (NN aspect))      (SBAR        (WHNP (WDT which))        (S          (VP (VBZ is)            (ADJP (JJ crucial)              (PP (IN in)                (S                  (VP (VBG studying)                    (NP                      (NP (DT the) (NN process))                      (PP (IN of)                        (NP (NNS negotiations))))))))))))    (VP (VBZ is)      (NP        (NP (NN behavior))        (ADVP (PRP itself))))    (. .)))
10.1016/j.jesp.2009.06.014,0,"The split-face paradigm disrupts holistic-based processing while enhancing feature-based processing in identity judgments (Le Grand et al., 2004). Therefore, attractiveness judgments of split-faces should rely more on features, which represent sexually-dimorphic information, thereby enhancing sexual face preference judgments. Thus, from a dual-route framework, we hypothesized that split-half faces should change the pattern of processing for mate-relevant stimuli by disrupting holistic processing that is critical to aesthetic preference while enhancing sexual preference derived from masculine features.","(ROOT  (S    (NP (DT The)      (NML (NN split) (HYPH -) (NN face))      (NN paradigm))    (VP (VBZ disrupts)      (NP        (ADJP (JJ holistic) (HYPH -) (VBN based))        (NN processing))      (PP (IN while)        (S          (VP (VBG enhancing)            (NP              (ADJP                (NP (NN feature))                (HYPH -) (VBN based))              (NML                (NML (NN processing))                (PP (IN in)                  (NP (NN identity))))              (NNS judgments)              (PRN (-LRB- -LRB-)                (NP                  (NP                    (NP (NNP Le) (NNP Grand))                    (ADVP (FW et) (FW al.)))                  (, ,)                  (NP (CD 2004)))                (-RRB- -RRB-)))))))    (. .)))"
10.1016/j.jesp.2009.07.003,0,"For instance, although affect certainly plays a part in dissolution decisions, relationship researchers have argued that the final decision to end a romantic relationship is largely determined by a carefully reasoned decision process that considers the cost and rewards of staying versus leaving in terms of alternatives and barriers to the relationship (Edwards & Saunders, 1981; Thibaut & Kelley, 1959). However, affect associated with one’s partner (i.e., IPA) may influence the interpretation of ambiguous partner behaviors, which then influences relationship behaviors, and in turn relationship quality.","(ROOT  (S    (PP (IN For)      (NP (NN instance)))    (, ,)    (SBAR (IN although)      (S        (NP (NN affect))        (ADVP (RB certainly))        (VP (VBZ plays)          (NP            (NP (DT a) (NN part))            (PP (IN in)              (NP (NN dissolution) (NNS decisions)))))))    (, ,)    (NP (NN relationship) (NNS researchers))    (VP (VBP have)      (VP (VBN argued)        (SBAR (IN that)          (S            (NP (DT the) (JJ final) (NN decision)              (S                (VP (TO to)                  (VP (VB end)                    (NP (DT a) (JJ romantic) (NN relationship))))))            (VP (VBZ is)              (ADVP (RB largely))              (VP (VBN determined)                (PP (IN by)                  (NP                    (NP (DT a)                      (ADJP (RB carefully) (VBN reasoned))                      (NN decision) (NN process))                    (SBAR                      (WHNP (WDT that))                      (S                        (VP (VBZ considers)                          (NP                            (NP (DT the) (NN cost)                              (CC and)                              (NNS rewards))                            (PP (IN of)                              (S                                (VP (VBG staying)                                  (NP                                    (NP (CC versus))                                    (VP (VBG leaving)                                      (PP (IN in)                                        (NP                                          (NP (NNS terms))                                          (PP (IN of)                                            (NP (NNS alternatives)                                              (CC and)                                              (NNS barriers)))))                                      (PP (IN to)                                        (NP (DT the) (NN relationship))))))))))))))))))        (PRN (-LRB- -LRB-)          (FRAG            (NP (NNP Edwards)              (CC &)              (NNP Saunders))            (, ,)            (NP (CD 1981)))          (: ;)          (FRAG            (NP (NNP Thibaut)              (CC &)              (NNP Kelley))            (, ,)            (NP (CD 1959)))          (-RRB- -RRB-))))    (. .)))"
10.1093/jcr/ucx107,0,"Downloaded from https://academic.oup.com/jcr/article-abstract/44/6/1358/4554424 by Adam Ellsworth, Adam Ellsworth on 23 March 2018 Procedure. Participants were given one of two experiences of going against the flow before they received the product preference task used in experiment 4a. In the dynamic against-flow condition, participants were asked to test the sample of fur by moving their hands against the direction of hair growth. In the static against-flow condition, participants were asked to merely touch a fur sample that had previously been ruffled by the experimenter.","(ROOT  (FRAG    (S      (VP (VBN Downloaded)        (PP (IN from)          (NP            (NP (ADD https://academic.oup.com/jcr/article-abstract/44/6/1358/4554424))            (PP (IN by)              (NP                (NP (NNP Adam) (NNP Ellsworth))                (, ,)                (NP                  (NP (NNP Adam) (NNP Ellsworth))                  (PP (IN on)                    (NP (CD 23))))))))        (NP-TMP (NNP March) (CD 2018))))    (NP (NNP Procedure))    (. .)))"
10.1093/jcr/ucx066,0,"Please give me a minute as I load up another application.” In the MEL baseline-absent condition, the employee does not refer to the baseline ($130 for four hours), but directly mentions the six-hour wait. Next, all MEL participants saw the following two options: option A, take the current flight (don’t wait, get no money); and option B, take the later flight Downloaded from https://academic.oup.com/jcr/article-abstract/44/4/833/3782743 by Adam Ellsworth, Adam Ellsworth on 14 November 2017 (wait six hours for the next flight, get money). They then indicated the minimum amount of money that they would require to choose option B.",(ROOT  (S    (INTJ (UH Please))    (VP (VB give)      (NP (PRP me))      (NP (DT a) (NN minute))      (SBAR (IN as)        (S          (NP (PRP I))          (VP (VBP load)            (PRT (RP up))            (NP (DT another) (NN application))))))    (. .) ('' ”)))
10.1093/jcr/ucx067,0,"You find an item that seems to fit what you want, but first you decide to read what previous purchasers have to say about it. In this case, you see the previous customer ratings in terms of the style (e.g., type/color/your fashion sense) [quality (e.g., material/durability/comfort)] of the shoes you are considering. Downloaded from https://academic.oup.com/jcr/article-abstract/44/4/759/3788001 by Adam Ellsworth, Adam Ellsworth on 14 November 2017 After reading this scenario, participants were randomly assigned to see either a bimodal or unimodal rating distribution.","(ROOT  (S    (S      (NP (PRP You))      (VP (VBP find)        (NP          (NP (DT an) (NN item))          (SBAR            (WHNP (WDT that))            (S              (VP (VBZ seems)                (S                  (VP (TO to)                    (VP (VB fit)                      (SBAR                        (WHNP (WP what))                        (S                          (NP (PRP you))                          (VP (VBP want)))))))))))))    (, ,)    (CC but)    (S      (ADVP (RB first))      (NP (PRP you))      (VP (VBP decide)        (S          (VP (TO to)            (VP (VB read)              (SBAR                (WHNP (WP what))                (S                  (NP (JJ previous) (NNS purchasers))                  (VP (VBP have)                    (S                      (VP (TO to)                        (VP (VB say)                          (PP (IN about)                            (NP (PRP it))))))))))))))    (. .)))"
