paper_id,important_segment,label,Fold_Id
10.1016/j.jesp.2011.05.010,A two-level (question type: actions vs. moral character) repeated measures analysis of variance (ANOVA) found a reliable difference in moral judgments.,1,5
10.1016/j.jesp.2009.12.016,"Critically, these effects were qualified by the interaction of interest, F(1, 57) = 4.79, p = .033, partial eta squared = .08",0,10
10.1016/j.jesp.2009.02.006,"A t-test between the positive and negative valence UBG indicated a significant effect of valence, t(75) = 2.29, p < .05.",0,6
10.1016/j.jesp.2009.06.014,"Male split-faces show the opposite pattern from whole-faces with sexual correlation being higher than nonsexual, t(48) = -1.97, p < .05 (one-tailed)",0,10
10.1093/jcr/ucx080,"The PROCESS model fit to data from Experiment 4 yielded significant mediation via rated difficulty (M2) and rated regret (M4) in serial, 95% CI = (.003, .04), with a p value of less than 0.05",0,6
10.1093/jcr/ucx107,"In Study 1a, a logistic regression with condition (brushing fur against the grain vs. with the grain) as the independent variable and T-shirt choice (least-preferred choice vs. all others) as the dependent variable yielded a significant effect: more participants chose the green T-shirt after going against the flow (25.58%) than with the flow (9.3%; Wald chi squared(1) = 3.68, p = .055)",0,5
10.1093/jcr/ucx057,"A 2 (high/low aesthetic) x continuous (hunger) multiple regression on enjoyment rating in Study 2 yielded a significant interaction b=-0.41, t(174) = -2.56, p =0.01",0,4
10.1093/jcr/ucx066,"There was a significant two-way interaction in Study 3 between procedure (TEL vs MEL) and time scarcity (control, low, high), (F(2, 218) = 3.32, p < .05)",0,2
10.1093/jcr/ucx067,"we found a significant effect of the clarity  x rating distribution interaction on desirability (M_Bimodal/Clear = 3.8 vs. M_Bimodal/Conflicted = 4.2 vs. M_Unimodal/Clear = 4.2 vs. M_Unimodal/Conflicted = 3.7; b = –.17, SE = .08, t(123) -= –2.15, p = .03",0,4
10.1093/jcr/ucv059,"A contrast analysis between single- and multi-serving food at the low processing capacity level in Study 2 yielded that perceptions of having an adequate quantity of Sport Beans were higher for those in the single-serve condition (M = 5.36) than in the multi-serve condition (M = 4.11; F(1, 108) = 10.61, p < .005).",0,10
10.1093/jcr/ucw008,"In study 1A, there was a greater preference for healthy items when they were displayed to the left (vs. right of unhealthy items (healthy-left = 58.33% vs. healthy-right = 29.16%; chi squared = 4.15, p < .05). ",0,2
10.1093/jcr/ucw044,"The femininity index differed significantly based on the target’s environmental behavior; F(1, 190) = 44.00, p < .001, partial eta squared = .19, such that the green target (M = 2.64, SD = .90, N = 94) was perceived as more feminine than the non green target (M = 1.82, SD = .86,N = 100)",1,4
10.1093/jcr/ucv032,"In a regression of hotel evaluations in Study 2 with mentalizing likelihood (measured for each participant), similarity to the target character( measured for each participant), and uncertainty (random assignment to a condition that primed either uncertainty or certainty), there was a similarity x uncertainty interaction (Beta = -0.103, t(283) = -2.001, p = 0.046)",0,4
10.1086/680089,"A regression model of the data from Experiment 1 with standardize taste ratings as the dependent variables, and company description condition (charitable giving mentioned/not mentioned) and self-rated wine expertise, and their interactions as independent variables yielded that, at mean levels of wine expertise, there was a significant effect of awareness of the charitable donation,  (Aware: M = 5.07, SD = 1.30, N= 28; Unaware: M = 4.36, SD = 1.70 N = 28), Beta = 0.49, SE = .26, p < .05).",0,6
10.1086/677893,"Participants in Study 5 in the dark chocolate condition were more likely to choose a chocolate that eliminated a category (79%) than participants in the milk chocolate condition (48%), Chi squared (1, N=40) = 4.18, p < 0.05, Cramer’s V = 0.32. ",0,9
10.1086/678035,"The parameter delta 1A = 0.32, and is significantly greater than 0 (p < 0.05). This implies that, relative to the condition where quality is never consistent, the regression slope for price is steeper in the conditions where quality is locally consistent. Specifically, for the same unit increase in price participants who consistently encountered low quality at low price expect a 33% greater increase in quality than participants who never encountered consistent quality",0,6
10.1086/678392,"A chi-square test of Study 5 revealed that those presented with BW pictures of the two radios were significantly more likely to choose option A (better primary features) over option B (better secondary features) (73.91%), compared to those presented with color pictures (50.00%; chi squared (1, N = 94) = 5.68, p < .05).",0,8
10.1086/678194,"In Experiment 1, a 3 (Country-related affect) x 2 (product origin: Japan vs. China) x 2 (strong vs. weak product description) between-subjects ANOVA on participants’ evaluations yielded a significant interaction between CRA and product origin, F(2, 212) = 2.78, p = 0.05 ",0,4
10.1086/668900,"In study 3, a regression analysis with lottery choice as the dependent variable and instrumentality index and inclusion/exclusion condition as predictors yielded a significant effect of instrumentality index, Beta = 0.39, t(33) = 2.36, p < 0.03.",0,8
10.1086/660838,"In study 1, diners using smaller forks consumed more than those using larger forks, controlling for the weight of the initial food served, food price, meal occasion (lunch vs.dinner), appetizer (yes vs. no) and alcohol consumption (yes vs. no), (M-large = 7.91 ounces vs. M-small = 4.43 ounces; F(1, 98) = 7.80, p < .01, partial eta squared = 0.07)",0,2
10.1086/661936,"In study 1, there was a significant interaction between question type (attitude vs. intention) and brand preference (most preferred brand vs. less preferred brands) on response latency, F(1,82) = 6.13, p = 0.01",0,6
10.1086/662615,"An F test of the difference in model fit to Study 1 data with volume of soup served as the dependent variable and diameter ratio as the predictor found that a three-degree polynomial model outperformed the linear model, delta F(2,3) = 40.2, p < 0.01.",0,8
10.1086/657163,"In Study 4, a logistic regression on truffle choice yielded a significant interaction between productivity orientation and description condition (pleasurable vs. collectible), Wald = 5.5, p < 0.05",0,3
10.1086/649028,"In Experiment 2, participants ratings of the vase's firmness exhibited a three-way interaction of flooring (soft carpeting, hard tile), distance (close, moderately far), and source awareness (aware/not aware of effect of flooring on ratings), F(1,96) = 3.81, p < 0.05, d=0.35)",0,3
10.1086/593692,"In Study 4, among participants assigned to the high licensing condition, 63% of participants in the smaller assortment condition chose a work laptop, compared to 39% in the large assortment condition (Chi squared(1) = 5.11, p < 0.05)",0,3
10.1086/593690,"In the blood-donation replicate experiment, a two-sample t test with condition (ideal-first vs standard-only question) as the independent variable and likelihood of donating blood on the final question as the dependent variable found that estimates in the ideal-first condition (M = 40%) were reliably lower than in the standard condition ( M = 71%; t(25) = 2.20, p < 0.04).",0,5
10.1086/592943,"In study 4, a moderated mediation analysis revealed that anticipated helpfulness of the memory pointer mediated the effect of experience (i.e., special vs. non special) on purchase intention for the specific cue (i.e., wooden sculpture) but not the generic cue (i.e., music CD) condition; these two mediated effects were significantly different, Z = 1.88, p <.05.",0,8
10.1037/lhb0000266,"The indirect effect of legitimacy on offending through moral disengagement was .0025 with 95% bias-corrected, bootstrap confidence intervals (BCBCI) [.0008 - .0051.]",0,8
10.1037/lhb0000116,VIQ [verbal IQ] was significantly related to CMV-II scores [i.e. comprehension of Miranda rights]—youths with higher VIQ scores better understood Miranda vocabulary ,1,2
10.1037/lhb0000123,"a statistically significant indirect effect (PCL-F1 -> MD-1 -> AGG-2–6) = 0.053, 95% bias-corrected, bootstrap CI =(0.013 0.131)",0,8
10.1037/lhb0000078,"a statistically significant main effect for feedback, Wald = 4.32, p = .04, exp(B) = 2.09, 95% CI [exp(B)] [1.04, 4.17], Cohen’s h= .34 ",0,9
10.1037/h0093991,"a significant main effect for the 4-category mental health variable – F = 26.62 (3,233), p < .001, eta-squared = .27",1,7
10.1037/lhb0000001,"a level of non-independence in the two-way table that compared the dichotomous categorization of substance use at the time of the offense (yes vs. no) to a three-category variable on evaluator agreement (all agree sane, all agree insane, disagree) that approached statistical significance, X2(2, N =127) = 5.60, p = .06, Cramer’s V = .21, 95% CI [.08, .40] ",0,2
10.1007/s10979-010-9234-4,"During traffic stops for speeding, expressions of remorse by motorists are associated with lower ticket amounts than are other responses to the officer. ",1,4
10.1007/s10979-008-9174-4,"Individualism has a negative impact on support for outpatient commitment laws (OCLs) for both whites and nonwhites, but was larger in magnitude for the former",0,1
10.1037/apl0000260,"A Procedural Justice (y/n) x Hierarchical Position (high/low) x Sense of Power (high,  low) ANOVA on the dependent variable formed by taking the difference of contributions in round 1 vs. round 2 yielded a significant three-way interaction, F(1, 255) = 5.68, p = 0.02, partial eta squared = 0.02.",0,4
10.1037/apl0000055,"In Study 3, a regression model of job search self-efficacy on the predictors of APGO (avoid-performance goal orientation), LGO (learning goal orientation), perceived incivility, the interactions between APGO x perceived incivility, and LGO x perceived incivility, and control variables  (age, gender, race, prior work experience and trait negative affect) yielded a significant interaction between  APGO x perceived incivility, b = 0.26, p < 0.05.",0,3
10.1037/apl0000057,"Bivariate biometric analyses using the Cholesky decomposition model yielded a significant effect interpersonal conflict at work on job satisfaction over time with genetic influences controlled for, i.e. a path coefficient of e21 that was significantly different from zero at the p < 0.001 level (e21 = -0.16, 95% CI = [-0.22, -0.11]), variance explained = 2.6%",1,9
10.1037/a0038098,"In a hierarchical regression of peer rated task performance in Study 2 on control variables (i.e., gender, language proficiency, international experience, work experience, cognitive ability, and BigFive personality), response judgment, and situational judgement, situational judgment explained an additional 4% variance in task performance (p < .01) over and above response judgment and control.",0,3
10.1037/a0038479,"In study 2, a regression over participants in the Group referent conditions of the group voice rating on the proportion of voicers and frequency of voice events found a positive impact of frequency, Beta = .33, p < .01",0,10
10.1037/a0038707,"In a meta analysis weighted by sample size and corrected for range restriction and attenuation due to predictor and criterion unreliability, extraversion was found to correlate significantly more strongly with the LGD (rho =  0.15, SDrho = 0.10, 95% CI = [0.12, 0.19]) than with the CA (rho = -0.04, SDrho = 0.06, 95% CI = [-0.14, 0.06]).",1,6
10.1037/a0035498,"A structural model that examined intercorrelations between abusive supervision and deviant behavior at times 1 and 2 found a significant lagged effect of organizational deviance on abusive supervision, Beta = 0.17, p < 0.05, but did not find a significant effect for the reversed lagged effect. ",0,4
10.1037/a0038083,"A simple slopes analysis was conducted with team performance immediately after the target meeting as the dependent variable, control variables (team size, meeting length, number of women on the team, age, and organizational tenure), and key predictors (frequency pf humor patterns, team ratings of job insecurity) and their interaction. This yielded a significant effect of humor patterns on team performance (at t1) at the low job insecurity climate level, t = 2.52, p < 0.05.",0,7
10.1037/a0035640,"Team performance was modeled as the dependent variable with predictors for a series of control variables (team size, task type, mean organizational tenure, team’s polychronicity mean, gender age and tenure diversity) the standard deviation of the team’s polychronicity, STC (shared temporal cognition) TMS (transactive memory systems), and the two-way interactions between the standard deviation of polychronicity and each of STC and TMS. A simple slopes analysis of this model yielded that when teams were low in shared temporal cognition, the relationship between polychronicity diversity and team performance was significant and negative (slope = -1.20, t = -2.33, p < 0.05)",0,8
10.1037/a0032857,"Employee forgiveness was regressed on a series of control variables (gender age, tenure, event severity, event unfairness, offender status, offender gender, social desirability, negative affectivity, and codings of event context, and distributive, procedural, and interactional injustice), main effects for self-concern, other-orientation, and overall justice (OJ), and the interactions of OJ x Self-Concern and OJ x Other-Orientation. This yielded a significant interaction between overall justice and other-orientation, B = 0.21, p < 0.01.",0,8
10.1037/a0026682,"In a regression of task performance on the main effects of coordinated action within and between teams, there was a significant negative relationship between coordination between teams and performance, Beta = -0.12, p < 0.05, one tailed. ",0,2
10.1037/a0025739,"Regression of branch-level empowerment climate on branch-level HPWS (high-performance work systems), controlling for bank type and branch size yielded a significant effect of branch-level HPWS, (Beta = 0.32, p < .05)",0,2
10.1037/a0024844,"In a meta-analytic weighted least squares (WLS) mixed-effects regression analyses with effect sizes corrected for sampling error and corrections for measurement error in independent and dependent variables, relationship conflicts are reliably negatively related to trust (corrected population correlation rho hat = -0.53, with a 90% credibility interval that does not include zero (-1.00, -0.05)",1,4
10.1037/a0020754,"Hierarchical linear modeling of individual task performance within groups as the dependent variable and individual-focused transformational leadership (TFL) as the predictor yielded a significant effect ( gamma =0 .17, p < 0.05, Rsquared = 0.02)",0,1
10.1037/a0014628,"The correlation between the SJT with knowledge instructions and cognitive ability (0.19) was significantly higher (z = 1.91; p  < 0.05) than the correlation between the SJT with behavioral tendency instructions and cognitive ability (0.11). The SJT–ability correlations accounted for an additional 2.4% of variance in the knowledge condition, thus exceeding the threshold for a small effect.",0,3
10.1037/a0016115,"Contingent self-esteem moderates the effect of self-esteem on deviance, such that the relation between self-esteem level and deviance is stronger when workplace-contingent self-esteem is low.",0,4
10.1037/a0014494,"In a regression model of job performance in Study 1a on self-concern (SC), other-orientation (OO) and three individual job characteristics (feedback, skill variety, and job autonomy), with two-way interactions between SC and each job characteristic, and between OO and each job characteristic, there was a significant interaction between job autonomy and self-concern, B = 0.21, t = 1.96, p < 0.05. ",0,8
10.1007/s11747-017-0546-5,"The complementarity main effect is significant (β = 116.79, p < 0.001)",1,6
10.1007/s11747-018-0580-y,"there is a positive and significant interaction between SBBE and brand age (λ8 = .01, p < .01),suggesting that the effect of SBBE on attendance gains further leverage when brand age is higher",0,8
10.1007/s11747-016-0508-3,"customers presented with the gold-colored bill folder left higher tip amounts than those presented with the black-colored bill folder (Mgold = 21.5% vs. Mblack = 18.9%; F(1,226) = 4.76, p < .05)",0,2
10.1007/s11747-017-0515-z,"a significant SBC × NOWOM interaction (F (1, 135) = 7.37, p < .01)",0,5
10.1007/s11747-014-0401-x,Managers facing performance decline will take more risks in their marketing decisions than will managers facing performance growth.,1,9
10.1007/s11747-014-0406-5,"the greater the relative deviation of the degree of channel usage from the predicted distribution strategy, as identified in our strategy analysis, the lower is the employee productivity of the firm (γ1 = −111,366, t = -1.81, p = .07)",0,5
10.1007/s11747-014-0369-6,"Using Preacher et al. (2007) method, we conducted a moderated mediation test and found that guilt mediated the effect of odd-ending pricing on purchase likelihood if participants had a hedonic motive (indirect effect; z= 2.97, p< 0.01)",0,6
10.1007/s11747-014-0373-x,"As predicted, fit and similarity jointly affected participants’ intention to support the nonprofit (b = .10, p = .019) via clarity of positioning, as seen in Model B",0,4
10.1007/s11747-011-0247-4,The corresponding estimate for delta quality is .280 and provides empirical support for H1 (p < 0.05).,0,10
10.1007/s11747-010-0220-7,"With regard to the influence of a customer's communication style, a positive interaction effect exists between a salesperson’s relational customer orientation and a customer’s interaction orientation (b = .056, p < .05)",0,6
10.1007/s11747-009-0153-1,"The results showed that the interaction between PBF and CBO was significant and positive (b = .045, t = 2.02, p < .05), which indicates that the positive impact of PBF on brand value gets stronger as CBO increases",0,8
10.1007/s11747-009-0140-6,"A 2 × 2 × 2 ANOVA revealedthe predicted three-way interaction on the difference scores(F(1, 201) = 9.94, p < .002), providing initial support for H2a",0,10
10.1007/s11747-008-0119-8,"The one-way ANOVA revealed a significant effect [Mregret = 6.22 vs. Msatisfaction = 5.15,F(1,42) = 4.79, p < 0.05]. Thus, regretful forsakers were more likely to purchase a park ticket in the future than satisfied takers.",0,1
10.1007/s11747-009-0144-2,"In support of H1, univariate results indicate those respondents who had seen or heard ‘thank you,’ were significantly more positive in their response to the attitudinal measure (FAttitudes (1, 2315) = 46.35, p < .001)",1,1
10.1007/s10683-017-9540-5,"CD50 coordination rates being significantly higher than in the Baseline condition (Wilcoxon rank-sum test, p < .001) ",1,10
10.1007/s10683-017-9558-8,"A statistically significant (unstandardized) coefficient for the FP auction format, b = 29.858, SE = 2.185), p < .001 - [first row, first column, table 4]",1,6
10.1007/s10683-016-9498-8,"A statistically significant, unstandardized regression coefficient for the prime treatment variable = 1.767, SE = 0.596, p < .01",0,7
10.1007/s10683-016-9496-x,"the effect of the two cortisol measurements being jointly significant for the female subsample, p = .028",0,2
10.1007/s10683-015-9467-7,"The truth wins benchmark predicts that 66.4 % of the groups would achieve the optimal strategy, considerably less than the 50.5% who actually did.  The difference is significant at 10 % (Wilcoxon signed-rank test, n = 20, p value = 0.09).",0,10
10.1007/s10683-013-9358-8,a statistically significant difference (p < .01) between Uncertainty (51.28%) and Intermediary (97.5%) ,1,4
10.1007/s10683-012-9334-8,comparing the number of prizes awarded by the auctioneer to in-group vs out-group players to a binomial distribution with p = .5 (i.e. zero auctioneer bias),1,2
10.1007/s10683-010-9234-8,"A statistically significant difference in efficiency between the veto game (95.5%) and the control game (98.1%) conditions, p < .10",0,3
10.1007/s10683-010-9242-8,"A statistically significant logit coefficient (unstandardized) for gender = -.776, p = .029 (Table 2, last column, second from bottom)",0,8
10.1007/s10683-010-9237-5,"SCR amplitude measured before the decision is made has a marginal positive inﬂuence on evasion. The more subjects are emotionally aroused, the more they choose to evade. The marginal effect of one SCR point is 13.9% (note that SCR values are distributed between 0 and 2.24).  The unstandardized probit coefficient estimate for the SCR variable = .612,  SE = .351, p < .10",0,5
10.1007/s10683-007-9189-6,"A two-sided Wilcoxon Mann-Whitney test result indicating a statistically significant difference between AAS (95.71%) and AAH(72.9%), p = .008",0,10
10.1002/job.2256,The coefficient on the 'disagreement starter's professional education' term is 0.700 with a standard error of 0.046 and a p-value less than .001.,1,7
10.1002/job.2271,"Using data from firefighters during fire simulation exercises, the claim is tested with a two-level random intercept model where perceived strain after a performance task was regressed on a measure of physical activity during the task, a measure of the firefighter's trust in their teammates, the interaction of physical activity and trust, and additional measures and interactions involving which trial was being measured.",0,9
10.1002/job.2247,The coefficient on the interaction of information-sharing assessment and inertia is 0.06 with a standard error of 0.01 and a p-value less than 0.001.,1,2
10.1002/job.2050,"A 95% confidence interval excluding zero revealed a significant indirect effect of negative affectivity on transactive memory systems through psychological safety controlling for positive affectivity (coefficient = -.07; CI = [-0.1386, -0.0188]).",0,4
10.1002/job.2086,"Recovery experiences were indirect-only mediators for the relationship between low effort activities and self-regulatory capacity (total indirect effect = .02 (unstandardized estimate), 95% bias corrected CI [.016, .033], p < .05).",0,7
10.1002/job.1978,The coefficient on the interaction of individual deep acting and team-level deep acting dispersion is -0.40 with a p-value less than .05.,0,3
10.1002/job.1999,"The interaction of racioethnic dissimilarity and coworker absenteeism significantly predicted change in absenteeism (b = .29, SE= .14, p = .04).",0,7
10.1002/job.1897,"The bootstrapping empirically supported the indirect effects of corporate training expenditure through interpersonal learning practices (point estimate = 0.02, p < .05, confidence interval of 0.01 and 0.02).",0,8
10.1002/job.1842,"A one-tailed test found found a significant three-way interaction of workload x performance feedback x racial distance, γ = -2.58, p < .05.",0,9
10.1002/job.723,"The study uses survey responses from a sample of Dutch military peacekeepers stationed in one region who had participated in peacekeeping missions between 1995 and 1999, and regresses their rating of work-specific problems with members of other organizations related to the peacekeeping mission on frequency of boundary-spanning contact between peacekeepers and members of the other organizations, with controls for age, military education, and the hours that peacekeepers worked on average per week during their mission.",1,4
10.1002/job.652,"Higher trust among teleworkers is associated with greater knowledge sharing (ß = .27, p < .001).",1,5
10.1002/job.673,"Having high-quality relationships with coworkers was negatively associated with emotional exhaustion over time, but only for employees with low self-determined motivation (for employees with low self-determined motivation: β = -0.254 (standardized path coefficient), p < 0.001).",0,5
10.1002/job.627,"The indirect effect of task significance on organizational citizenship behavior through effort was statistically significant (b=.09, p less than or equal to .05).",0,2
10.1002/job.625,"Leader-member exchange related positively to task i-deals (β (standardized) = .23, p < .05).",0,1
10.1002/job.566,"Subjective underemployment fully mediates the impact of objective underemployment on affective organizational commitment in a new job (Sobel = 2.25, p < .05).",0,5
10.1016/j.jenvp.2017.12.004,"Following a task in which participants were asked to sketch Italy's borders and regional segmentation, the ratio of the CD line segment (connecting west-east in Northern central Italy) to the AB line segment (connecting west-east in Northern Italy) was compared to the reference value of 0.31 in a one-sample independent t-test.",1,7
10.1016/j.jenvp.2016.12.002,"Students indicated that they were paying attention to the subject matter of the class 56% of the time when sitting in the back of the room, 68% of the time when sitting in the middle of the room, and 75% when sitting in the front of the room, F (2, 1068) = 12.08, p < 0.001.",1,7
10.1016/j.jenvp.2017.03.012,"For the Vegetation interventions, men reported a significantly higher sense of safety than women, mean difference = 0.17, t = -3.35, df = 3, p = 0.04.",0,2
10.1016/j.jenvp.2017.03.009,"As expected, participants with more positive implicit prototypes of environmentalists were also more likely to donate quarters to the environmental charity, ρ(140) = 0.29, p < 0.001.",1,1
10.1016/j.jenvp.2017.08.005,"In line with predictions, participants in the treatment condition selected more sustainable products (M = 5.85, SD = 2.13) than those in the control (M = 4.85, SD = 1.95), t(78) = 2.19, p = 0.032, d = 0.49, 95% CI [0.04 to 0.93].",0,7
10.1016/j.jenvp.2015.01.001,"Friends' cycling predicted ego cycling -- a one unit change in the average frequency of friends' cycling behaviour was related to a 64% increase in the odds of cycling (OR = 1.64, OR CI = [1.36, 1.98], p < .0001) when demographic and context variables were included.",1,1
10.1016/j.jenvp.2015.02.003,"The manipulation had a significant effect on collective control. Participants perceived more collective control after reading the high threat (M = 5.13) article than the low threat article (M = 4.91), F(1, 209) = 5.88, p = .016, η2 = .03, CI 95 [.040, .391].",0,9
10.1016/j.jenvp.2014.11.001,"When imposing the restriction that all three groups (urban context, mountain context, and agricultural context) shared common regression structural weights the model did worsen significantly (change in χ2 = 26.26, df = 16, p = 0.05) showing that regression weights differ across groups, supporting hypothesis 3.",0,4
10.1016/j.jenvp.2014.09.002,"The products in the messy store were evaluated more negatively when black cherry scent was present (M = 3.58, SD = 1.11) compared with the no-scent condition (M = 4.36, SD = 1.07; p = .002).",0,8
10.1016/j.jenvp.2014.09.003,"The association between self-reported and objective proenvironmental behavior is tested with a meta-analysis of studies that examined associations between a self-reported measure of an ecologically relevant behavior and an objective measure of the same behavior, using a random-effects model.",1,4
10.1016/j.jenvp.2012.08.002,"The results of the repeated measures ANOVA showed that the interaction of time and type of camp had a significant effect on EAN (emotional affinity toward nature), F (1,389) = 11.36, p < .001.",1,4
10.1016/j.jenvp.2011.01.004,"The standardized coefficient on commitment to the environment was .35 (t = 5.01, p < .001).",1,3
10.1016/j.jenvp.2010.11.002,"The Games-Howell post-hoc test revealed significant differences between the ivy condition (M = 4.68) and no vegetation condition (M = 3.43), p < 0.05 (see Figure 2 for details).",0,4
10.1016/j.jenvp.2010.11.005,"The difference between the plant and no-plant group in performance was confirmed by a significant time x plant interaction from T1 to T2 (F(1, 32) = 4.03, p = 0.05, ηp2 = 0.11).",0,9
10.1016/j.jenvp.2009.10.001,"Ads representing nature scenery with biospheric elements (vegetation, animals) evoke more positive emotional responses as opposed to ads representing urban scenery or desert landscapes.",1,6
10.1016/j.jenvp.2008.06.001,"Mean ratings of current national environmental conditions by citizens was correlated with expert rankings on the ESI, and a strong positive relation was found, r = 0.78, P (one-tailed) < 0.001.",1,4
10.1037/pspp0000168,"There was a significant quadratic (B = 0.34,OR = 0.71, p = .020) effect of system confidence on protest participation. System confidence heightened the probability of participating in the protest only for those who scored lower than 2.66 (or 0.32 SD) on system confidence. After this point, the effect of system confidence effect became negative",0,8
10.1037/pspa0000093,"Combining across the four organizational descriptions, a repeated measures ANOVA found a significant main effect of firm motives on perceived good to society, F(2, 348) = 11.42, p < 0.001, partial eta squared = 0.062.",1,7
10.1037/pspp0000072,"We expected that even outside the laboratory, the more people endorse certain values, the more they would desire emotions that are consistent with them",1,4
10.1037/pspi0000065,"In support of the hypothesis, participants felt that the food portion they had eaten was larger when they were observed by a camera while eating (Mcamera = 4.85, SD = 1.94; Mcontrol = 4.00, SD = 1.53), t(80) = 2.20, p = .030, 95% CI [0.082, 1.610], eta squared =.057.",0,8
10.1037/a0035814,"there was the predicted Humility by MS Condition interaction, beta = -.32, t(84) = 3.09, p = .003.",0,4
10.1037/a0032275,we compared the regional distribution of the entrepreneurship-prone personality profile with the regional distribution of entrepreneurial activity (operationalized with the Kauffman index of entrepreneurial activity) using Pearson’s correlation.,0,1
10.1037/a0019973,"The slope coefficient involving socialized-power recall and HC scores was positive and significant, suggesting as expected that an HC orientation predicts more vivid recall of experiences in which one helped others (gamma = 0.48, p < 0.05) | gamma = 0.48",0,3
10.1037/xge0000440,"In a two-way between-participants ANOVA (EOR [easy vs. difficult] X State of Mind [subjective/objective/baseline]), with self-rated verbal skill as the dependent variable, Study 2 found an interaction effect of the subjective/objective state of mind regarding the EOR effect, F(1,164) = 4.64, p = .032, partial eta squared =  .024, such that the EOR effect is present in the subjective condition but diminished in the objective condition. ",0,7
10.1037/xge0000376,"In study 2, participants were significantly more likely to choose the atheist image when the scenario was immoral (M = .83, 95% confidence interval [CI] [.80, .86]) than moral (M = .18, 95% CI [.15, .20]), t(272) = 27.78, p < 0.001, M_diff 95% CI [.61, .70], Bayes Factor = 5.45e + 77.",1,8
10.1037/xge0000388,"Critically, there was a significant main effect of cue-word compatibility, F(2, 123.4) = 18.77, p < .001, pseudo-R squared =  19.2%, where responses were faster in the compatible (M = 661 ms) than in the incompatible (M = 680) condition",0,2
10.1037/xge0000417,"Within the left inferior frontal region of interest (identified as areas whose activation was parametrically related to ratings of dehumanization), the strength of the correlation between neural responses and dehumanization ratings was significantly greater than the correlation between neural responses and ratings of dislike, t(212) = 12.65, p < .001.",0,9
10.1037/xge0000277,"A mixed logistic regression was performed for the selection and rejection tasks separately on choice (enriched vs. impoverished option), with relative attractiveness of the enriched option of each problem as the independent variable (predictor; a comparison of these coefficients across the two tasks was used to show the critical interaction between task frame and relative attractiveness, z = 10.74, p < 0.001",0,2
10.1037/xge0000346,"After fitting the human response angle data from Experiment 1 to the full model shown in Figure 2, the resulting parameter estimates were evaluated, revealing that the probability that an item was in WM (parameter P_M) was significantly affected by Consolidation Time, Bayes factor = 5.7  x 10^18 in favor of an effect",1,9
10.1037/xge0000157,The relationship between effect size and standar error is tested with Egger's regression test for funnel plot asymmetry,1,10
10.1037/xge0000096,"In Experiment 2a (in which outcome probabilities needed to be learned from experience), a 2 (competitive focus, a between-subjects factor) X 4 (block of rounds, within-subjects factor) mixed-model ANOVA found a significant main effect of competitive focus on the proportion of divergent choices, F(1, 28) = 17.00, p < .001, partial eta squared = .378, Bayes Factor = 89.07; pairs with a between-dyad competitive focus had a higher proportion of choices that diverged on different choice options than pairs competing against each other (within-dyad).",1,8
